base_lr,lr,data_time,loss,decode.loss_ce,decode.loss_lovasz,decode.acc_seg,time,iter,memory,step
1.9613655770513682e-06,1.9613655770513682e-06,0.014211177825927734,3.2320343255996704,2.8536383152008056,0.3783960461616516,21.940263748168945,0.4759313344955444,50.0,8530.0,50.0
3.962697798532355e-06,3.962697798532355e-06,0.014713525772094727,2.959362816810608,2.584810256958008,0.37455258071422576,50.0765266418457,0.4829799890518188,100.0,7013.0,100.0
5.964030020013346e-06,5.964030020013346e-06,0.012138032913208007,2.5138179779052736,2.1467167139053345,0.36710128784179685,71.98113250732422,0.4757205963134766,150.0,7017.0,150.0
7.965362241494336e-06,7.965362241494336e-06,0.011405396461486816,1.9916636943817139,1.641128385066986,0.35053531229496004,80.77642059326172,0.4720453262329102,200.0,7036.0,200.0
9.96669446297533e-06,9.96669446297533e-06,0.014455246925354003,1.5660202383995057,1.2334617137908936,0.33255855441093446,70.4989242553711,0.4748351573944092,250.0,7006.0,250.0
1.1968026684456319e-05,1.1968026684456319e-05,0.01269392967224121,1.3558329582214355,1.03872407078743,0.31710887551307676,87.97970581054688,0.48613007068634034,300.0,7018.0,300.0
1.3969358905937323e-05,1.3969358905937323e-05,0.013026261329650879,1.25103098154068,0.9497640252113342,0.3012669593095779,76.33293914794922,0.4884800910949707,350.0,7027.0,350.0
1.597069112741831e-05,1.597069112741831e-05,0.013844871520996093,1.1068436682224274,0.8152698993682861,0.2915737807750702,74.97242736816406,0.47635071277618407,400.0,7044.0,400.0
1.797202334889931e-05,1.797202334889931e-05,0.012015008926391601,1.044122004508972,0.7525112509727478,0.29161075353622434,77.70223236083984,0.47142844200134276,450.0,6996.0,450.0
1.9973355570380306e-05,1.9973355570380306e-05,0.011573052406311036,1.0554090440273285,0.7675856828689576,0.2878233760595322,66.79376983642578,0.47376062870025637,500.0,7022.0,500.0
2.1974687791861306e-05,2.1974687791861306e-05,0.012377357482910157,0.9630632638931275,0.6939457178115844,0.269117546081543,73.11598205566406,0.4703044891357422,550.0,7021.0,550.0
2.3976020013342307e-05,2.3976020013342307e-05,0.011908221244812011,0.938830304145813,0.669745072722435,0.2690852344036102,72.89990234375,0.47589731216430664,600.0,7005.0,600.0
2.597735223482329e-05,2.597735223482329e-05,0.016424393653869628,0.8478511035442352,0.5862751215696335,0.2615759715437889,90.43165588378906,0.48120596408843996,650.0,7042.0,650.0
2.797868445630428e-05,2.797868445630428e-05,0.014519739151000976,1.024247169494629,0.7597528874874115,0.2644942730665207,75.74909973144531,0.4833976268768311,700.0,7039.0,700.0
2.99800166777853e-05,2.99800166777853e-05,0.01466681957244873,0.7295310199260712,0.4706749260425568,0.2588560998439789,89.33125305175781,0.47999842166900636,750.0,7021.0,750.0
3.1981348899266314e-05,3.1981348899266314e-05,0.01568465232849121,0.7371427357196808,0.4945511519908905,0.242591592669487,88.7650146484375,0.4815234661102295,800.0,7035.0,800.0
3.398268112074729e-05,3.398268112074729e-05,0.01511087417602539,0.7571514070034027,0.5245703816413879,0.23258102536201478,90.25850677490234,0.47371041774749756,850.0,7006.0,850.0
3.5984013342228235e-05,3.5984013342228235e-05,0.013933110237121581,0.7945465743541718,0.5572655618190765,0.23728102594614028,86.80328369140625,0.4827567100524902,900.0,7038.0,900.0
3.7985345563709256e-05,3.7985345563709256e-05,0.013389849662780761,0.7772577047348023,0.5452875941991806,0.2319701060652733,90.2078628540039,0.4695982217788696,950.0,7024.0,950.0
3.998667778519025e-05,3.998667778519025e-05,0.015040850639343262,0.800407737493515,0.5642577141523362,0.23615002632141113,87.0697250366211,0.4900616884231567,1000.0,7035.0,1000.0
4.198801000667124e-05,4.198801000667124e-05,0.013681173324584961,0.7626677274703979,0.5310404807329178,0.2316272437572479,87.73921966552734,0.47511770725250246,1050.0,7015.0,1050.0
4.398934222815225e-05,4.398934222815225e-05,0.01608905792236328,0.7146932661533356,0.5109520882368088,0.2037411719560623,89.88864135742188,0.47864227294921874,1100.0,7021.0,1100.0
4.599067444963324e-05,4.599067444963324e-05,0.015537524223327636,0.7246547520160675,0.5025300472974777,0.22212471216917037,84.05488586425781,0.48074116706848147,1150.0,7036.0,1150.0
4.7992006671114227e-05,4.7992006671114227e-05,0.014778423309326171,0.6527296304702759,0.42363389730453493,0.22909573018550872,84.00016784667969,0.4891035556793213,1200.0,7025.0,1200.0
4.999333889259521e-05,4.999333889259521e-05,0.014900708198547363,0.6930731058120727,0.4776447981595993,0.21542830169200897,81.78131103515625,0.4829783201217651,1250.0,7018.0,1250.0
5.199467111407618e-05,5.199467111407618e-05,0.012247180938720703,0.5707261085510253,0.36486729681491853,0.20585881769657136,86.41011810302734,0.47380316257476807,1300.0,7019.0,1300.0
5.399600333555716e-05,5.399600333555716e-05,0.015261435508728027,0.6943996608257293,0.4873970836400986,0.20700257569551467,89.8359146118164,0.48605756759643554,1350.0,7061.0,1350.0
5.599733555703817e-05,5.599733555703817e-05,0.014032864570617675,0.6889716863632203,0.4832276672124863,0.20574402064085007,87.7367935180664,0.47787292003631593,1400.0,7035.0,1400.0
5.799866777851912e-05,5.799866777851912e-05,0.013611674308776855,0.5634859502315521,0.35720711052417753,0.20627883821725845,92.17304229736328,0.48100097179412843,1450.0,7042.0,1450.0
6.000000000000008e-05,6.000000000000008e-05,0.013408207893371582,0.6775168448686599,0.46857717633247375,0.2089396670460701,93.79367065429688,0.49095873832702636,1500.0,7018.0,1500.0
5.996254729359621e-05,5.996254729359621e-05,0.012575006484985352,0.6749067902565002,0.46750426590442656,0.2074025198817253,87.70670318603516,0.47714431285858155,1550.0,7029.0,1550.0
5.992433024624527e-05,5.992433024624527e-05,0.01206049919128418,0.6497904509305954,0.44098530411720277,0.20880514532327651,79.67547607421875,0.4756962537765503,1600.0,7031.0,1600.0
5.9886113198894345e-05,5.9886113198894345e-05,0.015427970886230468,0.6500728249549865,0.4534852385520935,0.19658757597208024,86.40036010742188,0.4713581562042236,1650.0,7022.0,1650.0
5.9847896151543406e-05,5.9847896151543406e-05,0.01263728141784668,0.6087166875600815,0.41212805211544035,0.1965886354446411,94.0784912109375,0.47553701400756837,1700.0,7011.0,1700.0
5.9809679104192507e-05,5.9809679104192507e-05,0.013541245460510254,0.5281850844621658,0.33765504211187364,0.19053004682064056,90.1605453491211,0.4849698543548584,1750.0,7045.0,1750.0
5.977146205684161e-05,5.977146205684161e-05,0.013177275657653809,0.6317680478096008,0.4272957146167755,0.20447233319282532,81.9012680053711,0.47876040935516356,1800.0,7003.0,1800.0
5.9733245009490675e-05,5.9733245009490675e-05,0.013167309761047363,0.5943682193756104,0.4011530354619026,0.19321517497301102,92.36505126953125,0.4736575365066528,1850.0,7030.0,1850.0
5.9695027962139735e-05,5.9695027962139735e-05,0.01182727813720703,0.6154667496681213,0.418924355506897,0.196542389690876,84.25611114501953,0.47177102565765383,1900.0,7054.0,1900.0
5.965681091478883e-05,5.965681091478883e-05,0.01441817283630371,0.6353250563144683,0.4265077650547028,0.20881729125976561,86.62812805175781,0.4834670305252075,1950.0,7016.0,1950.0
5.961859386743793e-05,5.961859386743793e-05,0.012389492988586426,0.6225961983203888,0.4226634979248047,0.19993269741535186,85.74383544921875,0.4758185386657715,2000.0,7046.0,2000.0
5.958037682008702e-05,5.958037682008702e-05,0.014887428283691407,0.598416006565094,0.3980112224817276,0.20040478855371474,79.57978057861328,0.4803633213043213,2050.0,7035.0,2050.0
5.9542159772736105e-05,5.9542159772736105e-05,0.01547834873199463,0.6876226365566254,0.4770269513130188,0.21059568971395493,74.8611831665039,0.48504765033721925,2100.0,7041.0,2100.0
5.950394272538514e-05,5.950394272538514e-05,0.014813113212585449,0.6292758822441101,0.42771714329719546,0.2015587419271469,89.63219451904297,0.48638739585876467,2150.0,7020.0,2150.0
5.9465725678034225e-05,5.9465725678034225e-05,0.011832499504089355,0.5716063022613526,0.3777210757136345,0.1938852310180664,90.03711700439453,0.47635085582733155,2200.0,7036.0,2200.0
5.942750863068332e-05,5.942750863068332e-05,0.014803695678710937,0.561309203505516,0.3654536783695221,0.19585552662611008,91.89364624023438,0.48374500274658205,2250.0,7029.0,2250.0
5.9389291583332434e-05,5.9389291583332434e-05,0.0121779203414917,0.612318930029869,0.419017593562603,0.19330133497714996,89.09969329833984,0.4693085432052612,2300.0,7035.0,2300.0
5.935107453598149e-05,5.935107453598149e-05,0.013396239280700684,0.5210063874721527,0.3290959268808365,0.1919104591012001,90.26065826416016,0.4825137138366699,2350.0,7011.0,2350.0
5.931285748863056e-05,5.931285748863056e-05,0.012538981437683106,0.6727143943309783,0.4797228455543518,0.19299154132604598,91.38642120361328,0.4761350631713867,2400.0,7029.0,2400.0
5.92746404412796e-05,5.92746404412796e-05,0.01464998722076416,0.6048225641250611,0.4005090892314911,0.20431347638368608,90.43560791015625,0.47811625003814695,2450.0,7033.0,2450.0
5.923642339392866e-05,5.923642339392866e-05,0.013685894012451173,0.5909995973110199,0.3880425199866295,0.20295708030462264,91.53417205810547,0.47977964878082274,2500.0,7033.0,2500.0
5.9198206346577755e-05,5.9198206346577755e-05,0.012875986099243165,0.5199214547872544,0.3449965551495552,0.17492489963769914,90.77381134033203,0.4739399433135986,2550.0,7029.0,2550.0
5.9159989299226816e-05,5.9159989299226816e-05,0.012203335762023926,0.4912151604890823,0.31019325107336043,0.18102190345525743,93.4314193725586,0.47677557468414306,2600.0,7038.0,2600.0
5.912177225187589e-05,5.912177225187589e-05,0.01423351764678955,0.5569795459508896,0.35605856478214265,0.2009209856390953,88.41217041015625,0.4801360845565796,2650.0,7065.0,2650.0
5.908355520452492e-05,5.908355520452492e-05,0.014634466171264649,0.5703094452619553,0.38759901374578476,0.1827104225754738,84.6196060180664,0.4856471300125122,2700.0,7037.0,2700.0
5.9045338157174023e-05,5.9045338157174023e-05,0.011950945854187012,0.6262055099010467,0.43102225959300994,0.1951832577586174,80.04881286621094,0.4763555765151978,2750.0,7060.0,2750.0
5.9007121109823084e-05,5.9007121109823084e-05,0.012285137176513672,0.547505596280098,0.35856266766786576,0.18894292861223222,91.2550277709961,0.4720462322235107,2800.0,7023.0,2800.0
5.8968904062472185e-05,5.8968904062472185e-05,0.011741304397583007,0.6040370732545852,0.4113743305206299,0.1926627442240715,91.05392456054688,0.47515392303466797,2850.0,7010.0,2850.0
5.893068701512124e-05,5.893068701512124e-05,0.011993718147277833,0.5783165276050568,0.38206665515899657,0.1962498679757118,88.26355743408203,0.4809255123138428,2900.0,7034.0,2900.0
5.889246996777026e-05,5.889246996777026e-05,0.012617254257202148,0.49355322420597075,0.3098390907049179,0.1837141379714012,87.86456298828125,0.4856382369995117,2950.0,7003.0,2950.0
