base_lr,lr,data_time,loss,decode.loss_ce,decode.loss_lovasz,decode.acc_seg,time,iter,memory,step
5.961859386743793e-05,5.961859386743793e-05,0.017902398109436037,0.5364614099264144,0.3382765486836433,0.1981848657131195,89.779052734375,0.5038505077362061,2000.0,7029.0,2000.0
5.958037682008702e-05,5.958037682008702e-05,0.015839576721191406,0.5631329894065857,0.3634333163499832,0.19969967305660247,90.9420394897461,0.4954272747039795,2050.0,7022.0,2050.0
5.9542159772736105e-05,5.9542159772736105e-05,0.01599576473236084,0.5254933357238769,0.3379810243844986,0.1875123143196106,90.2138671875,0.5124434947967529,2100.0,7004.0,2100.0
5.950394272538514e-05,5.950394272538514e-05,0.01722574234008789,0.5843235462903976,0.390143147110939,0.19418040066957473,91.79161071777344,0.4997450351715088,2150.0,7016.0,2150.0
5.9465725678034225e-05,5.9465725678034225e-05,0.015864253044128418,0.5460490882396698,0.35274922996759417,0.1932998552918434,91.98931884765625,0.501894497871399,2200.0,7020.0,2200.0
5.942750863068332e-05,5.942750863068332e-05,0.016447067260742188,0.5790469706058502,0.38219377100467683,0.19685319662094117,89.0598373413086,0.4977046251296997,2250.0,7001.0,2250.0
5.9389291583332434e-05,5.9389291583332434e-05,0.01734471321105957,0.5644332021474838,0.36885991245508193,0.19557329416275024,91.34355926513672,0.49405574798583984,2300.0,7013.0,2300.0
5.935107453598149e-05,5.935107453598149e-05,0.016341304779052733,0.5860259681940079,0.38564830273389816,0.20037766993045808,82.48624420166016,0.4999267101287842,2350.0,7039.0,2350.0
5.931285748863056e-05,5.931285748863056e-05,0.01839442253112793,0.5370769292116165,0.3362883359193802,0.20078859180212022,84.41253662109375,0.5048955917358399,2400.0,7009.0,2400.0
5.92746404412796e-05,5.92746404412796e-05,0.016587114334106444,0.5124131143093109,0.3239677906036377,0.1884453147649765,86.7681884765625,0.5058946371078491,2450.0,7045.0,2450.0
5.923642339392866e-05,5.923642339392866e-05,0.014911890029907227,0.5484746128320694,0.35577462464570997,0.19269998520612716,91.89784240722656,0.4941368103027344,2500.0,7033.0,2500.0
5.9198206346577755e-05,5.9198206346577755e-05,0.016887927055358888,0.5282630652189255,0.34095335751771927,0.18730969727039337,91.31694793701172,0.49822967052459716,2550.0,7031.0,2550.0
5.9159989299226816e-05,5.9159989299226816e-05,0.01475529670715332,0.6102108418941498,0.41103767454624174,0.19917315989732742,84.17078399658203,0.4958714723587036,2600.0,7036.0,2600.0
5.912177225187589e-05,5.912177225187589e-05,0.01476912498474121,0.6341391503810883,0.4341994941234589,0.19993965923786164,89.84395599365234,0.4965101480484009,2650.0,7021.0,2650.0
5.908355520452492e-05,5.908355520452492e-05,0.015926504135131837,0.5828729748725892,0.3893038719892502,0.1935690939426422,91.17039489746094,0.49459502696990965,2700.0,7011.0,2700.0
5.9045338157174023e-05,5.9045338157174023e-05,0.015984535217285156,0.5610296279191971,0.3667696863412857,0.19425994157791138,86.17262268066406,0.49803082942962645,2750.0,7002.0,2750.0
5.9007121109823084e-05,5.9007121109823084e-05,0.015757822990417482,0.5289262950420379,0.33532346189022066,0.19360283464193345,89.41325378417969,0.4960279941558838,2800.0,7068.0,2800.0
5.8968904062472185e-05,5.8968904062472185e-05,0.015458488464355468,0.5394357949495315,0.35242472738027575,0.18701106309890747,86.19679260253906,0.4924799919128418,2850.0,7058.0,2850.0
5.893068701512124e-05,5.893068701512124e-05,0.016965031623840332,0.5299431383609772,0.34895567148923873,0.18098747432231904,90.69232940673828,0.4956035614013672,2900.0,7032.0,2900.0
5.889246996777026e-05,5.889246996777026e-05,0.01893904209136963,0.5030056297779083,0.31617735475301745,0.18682827204465866,91.9708023071289,0.5017383813858032,2950.0,7008.0,2950.0
5.885425292041932e-05,5.885425292041932e-05,0.016442012786865235,0.5730736374855041,0.38652496933937075,0.18654866218566896,87.45171356201172,0.49808392524719236,3000.0,7027.0,3000.0
5.88160358730684e-05,5.88160358730684e-05,0.016616630554199218,0.46458303928375244,0.28350211679935455,0.18108092099428177,89.46318817138672,0.5005642652511597,3050.0,6999.0,3050.0
5.8777818825717445e-05,5.8777818825717445e-05,0.016066956520080566,0.533749309182167,0.3490461088716984,0.18470320254564285,93.8218994140625,0.48745551109313967,3100.0,7011.0,3100.0
5.873960177836648e-05,5.873960177836648e-05,0.016156840324401855,0.5647487133741379,0.37385233789682387,0.19089638590812683,80.13513946533203,0.4970677614212036,3150.0,7021.0,3150.0
5.870138473101558e-05,5.870138473101558e-05,0.016222929954528807,0.5488703340291977,0.36569816917181014,0.18317216783761978,89.11945343017578,0.49866747856140137,3200.0,7031.0,3200.0
5.866316768366465e-05,5.866316768366465e-05,0.015242648124694825,0.477056947350502,0.2867274314165115,0.1903295174241066,88.79059600830078,0.49689602851867676,3250.0,7006.0,3250.0
5.862495063631373e-05,5.862495063631373e-05,0.01744687557220459,0.47279743254184725,0.2935181051492691,0.17927932888269424,92.78550720214844,0.5028680562973022,3300.0,7037.0,3300.0
5.8586733588962814e-05,5.8586733588962814e-05,0.01688218116760254,0.5129251420497895,0.3213119268417358,0.19161322861909866,90.15115356445312,0.5012252569198609,3350.0,7043.0,3350.0
5.854851654161189e-05,5.854851654161189e-05,0.016907310485839842,0.519227409362793,0.34141919314861296,0.17780821621418,88.94194793701172,0.5021192073822022,3400.0,7036.0,3400.0
5.8510299494260935e-05,5.8510299494260935e-05,0.017290115356445312,0.4760015308856964,0.30503666400909424,0.17096486687660217,89.1067886352539,0.4944136142730713,3450.0,7061.0,3450.0
5.8472082446910015e-05,5.8472082446910015e-05,0.017142510414123534,0.5117622315883636,0.32396113127470016,0.18780110478401185,87.39606475830078,0.5019821643829345,3500.0,7030.0,3500.0
5.843386539955907e-05,5.843386539955907e-05,0.018648386001586914,0.5207246512174606,0.32963990718126296,0.19108474403619766,90.97862243652344,0.5056602478027343,3550.0,7018.0,3550.0
5.839564835220814e-05,5.839564835220814e-05,0.017599010467529298,0.4347813457250595,0.2674261018633842,0.16735524386167527,93.62382507324219,0.5006359100341797,3600.0,7032.0,3600.0
5.8357431304857196e-05,5.8357431304857196e-05,0.01645081043243408,0.5060585856437683,0.32611765116453173,0.17994093596935273,80.0200424194336,0.4976863622665405,3650.0,7024.0,3650.0
5.8319214257506304e-05,5.8319214257506304e-05,0.018292737007141114,0.5262789845466613,0.3355149909853935,0.19076400101184846,88.92840576171875,0.5144051790237427,3700.0,7031.0,3700.0
5.828099721015536e-05,5.828099721015536e-05,0.015677666664123534,0.4699670195579529,0.29153944849967955,0.17842757403850557,89.69479370117188,0.49688332080841063,3750.0,7031.0,3750.0
5.824278016280439e-05,5.824278016280439e-05,0.015115189552307128,0.4841019868850708,0.31324103474617004,0.17086095362901688,91.60078430175781,0.4853071212768555,3800.0,7061.0,3800.0
5.820456311545347e-05,5.820456311545347e-05,0.020191025733947755,0.5948522865772248,0.4056775987148285,0.18917468041181565,92.68658447265625,0.49818270206451415,3850.0,7058.0,3850.0
5.8166346068102545e-05,5.8166346068102545e-05,0.017176890373229982,0.491013503074646,0.3109119802713394,0.18010152280330657,88.87757110595703,0.4971081018447876,3900.0,7031.0,3900.0
5.812812902075166e-05,5.812812902075166e-05,0.017517709732055665,0.4808548867702484,0.31626325845718384,0.16459162309765815,91.9220962524414,0.493359375,3950.0,7025.0,3950.0
5.808991197340072e-05,5.808991197340072e-05,0.016022539138793944,0.5751101523637772,0.3927553057670593,0.18235484957695008,93.71612548828125,0.491284704208374,4000.0,7061.0,4000.0
5.805169492604981e-05,5.805169492604981e-05,0.017467331886291505,0.45219835042953493,0.26920363306999207,0.1829947203397751,92.17261505126953,0.4999638319015503,4050.0,7026.0,4050.0
5.80134778786989e-05,5.80134778786989e-05,0.01844959259033203,0.49824707210063934,0.31577682346105573,0.18247024714946747,85.73100280761719,0.4972114562988281,4100.0,7024.0,4100.0
5.7975260831347975e-05,5.7975260831347975e-05,0.016141867637634276,0.5052983820438385,0.3259547993540764,0.1793435901403427,94.59143829345703,0.4937064409255981,4150.0,7015.0,4150.0
5.793704378399701e-05,5.793704378399701e-05,0.017308759689331054,0.46411190629005433,0.2806777760386467,0.1834341287612915,91.39733123779297,0.5000248670578002,4200.0,7010.0,4200.0
5.7898826736646055e-05,5.7898826736646055e-05,0.017505621910095213,0.5021118283271789,0.3174325555562973,0.1846792846918106,92.09952545166016,0.49951016902923584,4250.0,7011.0,4250.0
5.7860609689295176e-05,5.7860609689295176e-05,0.01527853012084961,0.5450458526611328,0.3577601358294487,0.18728572279214858,86.84199523925781,0.4924859762191772,4300.0,7033.0,4300.0
5.782239264194425e-05,5.782239264194425e-05,0.016309738159179688,0.506252121925354,0.32864869982004163,0.17760342136025428,88.53655242919922,0.4935643434524536,4350.0,7033.0,4350.0
5.7784175594593344e-05,5.7784175594593344e-05,0.015695977210998534,0.48420455157756803,0.29158336818218233,0.1926211804151535,88.6501235961914,0.4957854986190796,4400.0,7064.0,4400.0
5.774595854724243e-05,5.774595854724243e-05,0.017949962615966798,0.4680622577667236,0.29185284227132796,0.17620941027998924,84.90010070800781,0.502042031288147,4450.0,7015.0,4450.0
5.7707741499891526e-05,5.7707741499891526e-05,0.018099188804626465,0.5507636368274689,0.36212841272354124,0.1886352315545082,87.67640686035156,0.5149505853652954,4500.0,7053.0,4500.0
5.766952445254057e-05,5.766952445254057e-05,0.018050479888916015,0.6442629903554916,0.4423641309142113,0.20189886391162873,84.84745025634766,0.5076716184616089,4550.0,7027.0,4550.0
5.763130740518965e-05,5.763130740518965e-05,0.01728992462158203,0.5062153786420822,0.3157274916768074,0.1904878869652748,87.4096450805664,0.5042709350585938,4600.0,7017.0,4600.0
5.759309035783875e-05,5.759309035783875e-05,0.01740310192108154,0.44127569198608396,0.26594742834568025,0.1753282643854618,82.30384063720703,0.49667696952819823,4650.0,7068.0,4650.0
5.755487331048783e-05,5.755487331048783e-05,0.019040465354919434,0.46613261103630066,0.2772254690527916,0.18890714943408965,90.96244812011719,0.5024165630340576,4700.0,7016.0,4700.0
5.751665626313693e-05,5.751665626313693e-05,0.016199612617492677,0.5178305327892303,0.34746696054935455,0.17036356925964355,89.48613739013672,0.4938170909881592,4750.0,7004.0,4750.0
5.747843921578602e-05,5.747843921578602e-05,0.017812275886535646,0.4841405987739563,0.30264524966478346,0.1814953565597534,88.28916931152344,0.5144438982009888,4800.0,7038.0,4800.0
5.74402221684351e-05,5.74402221684351e-05,0.016260957717895506,0.43425752222537994,0.27528071850538255,0.15897680670022965,91.79196166992188,0.4911310911178589,4850.0,7000.0,4850.0
5.7402005121084184e-05,5.7402005121084184e-05,0.016913676261901857,0.47140183448791506,0.296001335978508,0.17540049478411673,92.97554016113281,0.4934713840484619,4900.0,7035.0,4900.0
5.736378807373327e-05,5.736378807373327e-05,0.015520167350769044,0.501811096072197,0.3190526619553566,0.18275843560695648,93.92113494873047,0.49255170822143557,4950.0,7055.0,4950.0
5.732557102638233e-05,5.732557102638233e-05,0.016777968406677245,0.4992959976196289,0.318408864736557,0.1808871239423752,91.76934051513672,0.4985851287841797,5000.0,7026.0,5000.0
5.7287353979031385e-05,5.7287353979031385e-05,0.016278529167175294,0.42407534420490267,0.2602280810475349,0.16384726166725158,90.15342712402344,0.49523677825927737,5050.0,7022.0,5050.0
5.724913693168042e-05,5.724913693168042e-05,0.01623873710632324,0.5630589604377747,0.3867250010371208,0.1763339564204216,91.82099914550781,0.511415696144104,5100.0,7025.0,5100.0
5.721091988432948e-05,5.721091988432948e-05,0.01903865337371826,0.3980338215827942,0.23277197480201722,0.16526184752583503,94.58131408691406,0.5069134473800659,5150.0,7046.0,5150.0
5.717270283697856e-05,5.717270283697856e-05,0.016475105285644533,0.6243459165096283,0.4363881126046181,0.18795781433582306,90.38487243652344,0.5041579008102417,5200.0,7008.0,5200.0
5.713448578962762e-05,5.713448578962762e-05,0.018311715126037596,0.455805703997612,0.2899106368422508,0.16589506417512895,92.85710144042969,0.5133233547210694,5250.0,7064.0,5250.0
5.709626874227665e-05,5.709626874227665e-05,0.015984272956848143,0.4370483189821243,0.26897352039813993,0.16807480454444884,89.85596466064453,0.4955249071121216,5300.0,7047.0,5300.0
5.705805169492574e-05,5.705805169492574e-05,0.018472886085510253,0.43286603391170503,0.2726822182536125,0.160183821618557,90.71662139892578,0.49366981983184816,5350.0,7026.0,5350.0
5.7019834647574786e-05,5.7019834647574786e-05,0.01804821491241455,0.3933540552854538,0.2362272098660469,0.15712684467434884,91.79629516601562,0.49917848110198976,5400.0,7017.0,5400.0
5.698161760022386e-05,5.698161760022386e-05,0.017978429794311523,0.4657131344079971,0.29640806615352633,0.1693050630390644,92.5239028930664,0.516671109199524,5450.0,7005.0,5450.0
5.694340055287294e-05,5.694340055287294e-05,0.01683974266052246,0.5133908838033676,0.3454637438058853,0.1679271437227726,81.32830810546875,0.49338598251342775,5500.0,7034.0,5500.0
5.6905183505521994e-05,5.6905183505521994e-05,0.015107870101928711,0.44897842705249785,0.27996317148208616,0.1690152555704117,91.87511444091797,0.49064562320709226,5550.0,7022.0,5550.0
5.686696645817102e-05,5.686696645817102e-05,0.017861700057983397,0.41196325421333313,0.2444539800286293,0.1675092712044716,86.98857116699219,0.508606219291687,5600.0,7051.0,5600.0
5.682874941082008e-05,5.682874941082008e-05,0.017238426208496093,0.4251893848180771,0.2584081768989563,0.1667812153697014,93.20104217529297,0.49391894340515136,5650.0,7027.0,5650.0
5.679053236346915e-05,5.679053236346915e-05,0.017644166946411133,0.5185883343219757,0.33403140902519224,0.18455691486597062,87.72462463378906,0.5061597347259521,5700.0,7044.0,5700.0
5.675231531611823e-05,5.675231531611823e-05,0.017363548278808594,0.4448379874229431,0.2558474183082581,0.1889905735850334,91.81865692138672,0.5031054258346558,5750.0,7043.0,5750.0
5.6714098268767296e-05,5.6714098268767296e-05,0.016962289810180664,0.6052161782979966,0.4185897886753082,0.18662639558315278,91.7861099243164,0.5038416624069214,5800.0,7003.0,5800.0
5.6675881221416396e-05,5.6675881221416396e-05,0.02271127700805664,0.510309386253357,0.32780676931142805,0.182502618432045,81.63424682617188,0.5147772789001465,5850.0,7008.0,5850.0
5.663766417406545e-05,5.663766417406545e-05,0.01715867519378662,0.5170377433300019,0.3310868933796883,0.1859508514404297,80.29530334472656,0.49733824729919435,5900.0,7067.0,5900.0
5.6599447126714524e-05,5.6599447126714524e-05,0.01839401721954346,0.5132621467113495,0.34047473818063734,0.1727874055504799,80.93085479736328,0.5127246618270874,5950.0,7024.0,5950.0
5.656123007936357e-05,5.656123007936357e-05,0.0181199312210083,0.4552374541759491,0.2936517998576164,0.16158565059304236,95.6036605834961,0.5033077716827392,6000.0,7047.0,6000.0
5.652301303201264e-05,5.652301303201264e-05,0.016185903549194337,0.4765234500169754,0.3032860428094864,0.17323740273714067,89.5243911743164,0.5024682998657226,6050.0,7053.0,6050.0
5.6484795984661725e-05,5.6484795984661725e-05,0.01727886199951172,0.4496139019727707,0.2834529623389244,0.1661609396338463,90.94963073730469,0.4995455503463745,6100.0,7034.0,6100.0
5.644657893731079e-05,5.644657893731079e-05,0.016757106781005858,0.44720361828804017,0.28850855231285094,0.1586950585246086,88.8271713256836,0.5010695219039917,6150.0,7028.0,6150.0
5.640836188995988e-05,5.640836188995988e-05,0.018148112297058105,0.4898507744073868,0.308522030711174,0.18132874220609665,93.8050765991211,0.5051485061645508,6200.0,7037.0,6200.0
5.637014484260898e-05,5.637014484260898e-05,0.016004514694213868,0.4933995813131332,0.31838682740926744,0.17501275837421418,92.95659637451172,0.4966374158859253,6250.0,7036.0,6250.0
5.6331927795258074e-05,5.6331927795258074e-05,0.01815469264984131,0.42164976000785825,0.26235541254281997,0.15929434448480606,92.73381805419922,0.49636456966400144,6300.0,7006.0,6300.0
5.629371074790716e-05,5.629371074790716e-05,0.01566338539123535,0.4598583221435547,0.28617274910211565,0.17368557304143906,96.03008270263672,0.49237635135650637,6350.0,7018.0,6350.0
5.6255493700556215e-05,5.6255493700556215e-05,0.015445947647094727,0.42821007072925565,0.26107311695814134,0.16713695079088212,90.79933166503906,0.4908470153808594,6400.0,7055.0,6400.0
5.621727665320532e-05,5.621727665320532e-05,0.01790740489959717,0.45733305215835574,0.28305964916944504,0.17427340447902678,85.72908020019531,0.501974081993103,6450.0,7046.0,6450.0
5.617905960585439e-05,5.617905960585439e-05,0.015077471733093262,0.44148395359516146,0.27052456736564634,0.1709593877196312,91.22216033935547,0.49489312171936034,6500.0,7040.0,6500.0
5.614084255850345e-05,5.614084255850345e-05,0.01751222610473633,0.40284393876791,0.2411255307495594,0.16171840876340865,92.85042572021484,0.493227481842041,6550.0,7013.0,6550.0
5.6102625511152565e-05,5.6102625511152565e-05,0.018970465660095213,0.4331947401165962,0.27393224835395813,0.15926249772310258,85.42677307128906,0.4970904588699341,6600.0,7028.0,6600.0
5.606440846380165e-05,5.606440846380165e-05,0.01825840473175049,0.4073916137218475,0.24141883552074433,0.16597278118133546,88.27437591552734,0.4986281871795654,6650.0,7031.0,6650.0
5.602619141645071e-05,5.602619141645071e-05,0.017257285118103028,0.442735093832016,0.26794884353876114,0.17478625178337098,89.19061279296875,0.49809558391571046,6700.0,7015.0,6700.0
5.598797436909975e-05,5.598797436909975e-05,0.016979312896728514,0.4273535668849945,0.2657405465841293,0.16161301583051682,92.2621841430664,0.49934794902801516,6750.0,7034.0,6750.0
5.594975732174878e-05,5.594975732174878e-05,0.01684565544128418,0.4792264312505722,0.30951225608587263,0.16971418112516404,87.9932632446289,0.502982234954834,6800.0,7019.0,6800.0
5.5911540274397886e-05,5.5911540274397886e-05,0.017421674728393555,0.4464205831289291,0.2736471489071846,0.17277343720197677,88.55216979980469,0.5007216930389404,6850.0,7020.0,6850.0
5.5873323227046974e-05,5.5873323227046974e-05,0.015625429153442384,0.400927472114563,0.2407985210418701,0.16012895256280898,93.11143493652344,0.49337828159332275,6900.0,7006.0,6900.0
5.583510617969603e-05,5.583510617969603e-05,0.01551978588104248,0.421745303273201,0.25748309791088103,0.16426220759749413,91.83702087402344,0.49457502365112305,6950.0,7020.0,6950.0
5.5796889132345094e-05,5.5796889132345094e-05,0.015525007247924804,0.4379520148038864,0.26814621686935425,0.1698057971894741,96.122314453125,0.4970198154449463,7000.0,7030.0,7000.0
5.575867208499413e-05,5.575867208499413e-05,0.01864628791809082,0.4820567488670349,0.30454446375370026,0.1775122821331024,78.52339935302734,0.5022175550460816,7050.0,7007.0,7050.0
5.5720455037643194e-05,5.5720455037643194e-05,0.016638016700744628,0.38852948546409605,0.22541214823722838,0.16311733797192574,90.29788970947266,0.49581406116485593,7100.0,7022.0,7100.0
5.568223799029232e-05,5.568223799029232e-05,0.01792435646057129,0.45647117495536804,0.2869187116622925,0.16955246776342392,90.0362777709961,0.496050500869751,7150.0,6997.0,7150.0
5.564402094294141e-05,5.564402094294141e-05,0.017697572708129883,0.40322049856185915,0.24299950301647186,0.1602209910750389,94.69300079345703,0.5002881526947022,7200.0,7021.0,7200.0
5.560580389559052e-05,5.560580389559052e-05,0.018567848205566406,0.3625726640224457,0.2072535440325737,0.15531911924481392,95.79093933105469,0.4980476856231689,7250.0,7027.0,7250.0
5.5567586848239584e-05,5.5567586848239584e-05,0.01722559928894043,0.4222720593214035,0.2572662830352783,0.16500577330589294,87.78404235839844,0.5003661155700684,7300.0,7015.0,7300.0
5.5529369800888685e-05,5.5529369800888685e-05,0.016895437240600587,0.48678325712680814,0.30234784036874773,0.18443540781736373,92.50276184082031,0.49833896160125735,7350.0,7041.0,7350.0
5.54911527535378e-05,5.54911527535378e-05,0.01812458038330078,0.5160191386938096,0.3410040482878685,0.17501509040594102,88.64430236816406,0.5004252672195435,7400.0,7012.0,7400.0
5.54529357061869e-05,5.54529357061869e-05,0.01716434955596924,0.4353835195302963,0.2765373751521111,0.15884614512324333,86.50556182861328,0.497265625,7450.0,7030.0,7450.0
5.5414718658835954e-05,5.5414718658835954e-05,0.017946863174438478,0.4286825776100159,0.2602811500430107,0.1684014230966568,93.68775177001953,0.504433012008667,7500.0,7004.0,7500.0
5.537650161148502e-05,5.537650161148502e-05,0.015590190887451172,0.47100396156311036,0.3025970280170441,0.16840692907571791,89.99796295166016,0.4903196096420288,7550.0,7025.0,7550.0
5.533828456413411e-05,5.533828456413411e-05,0.018056702613830567,0.4156518429517746,0.2616764813661575,0.15397535860538483,91.3289566040039,0.49748027324676514,7600.0,7009.0,7600.0
5.530006751678312e-05,5.530006751678312e-05,0.015963125228881835,0.46072740852832794,0.28997011929750444,0.1707572817802429,86.74463653564453,0.493964695930481,7650.0,7004.0,7650.0
5.5261850469432216e-05,5.5261850469432216e-05,0.015400958061218262,0.4531232982873917,0.28822803497314453,0.16489526107907296,93.53594207763672,0.48692271709442136,7700.0,7034.0,7700.0
